,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,visibility,windBearing,windSpeed,elevation,fire
1356,69.26,0.13,43.54,0.39,clear-day,0.0,0.0,,1014.51,10.0,309.0,16.31,587.0,0
1357,47.66,0.15,45.33,0.92,clear-night,0.0,0.0,,1014.05,9.91,92.0,1.79,574.359130859,0
1358,69.55,0.29,56.04,0.62,partly-cloudy-day,0.0,0.0,,1019.65,10.0,34.0,3.08,580.0,0
1359,70.8,0.0,64.78,0.81,clear-day,0.0,0.0,,1002.88,10.0,221.0,6.88,582.0,0
1360,-17.66,0.01,-9.04,0.73,clear-day,0.0,0.0,,1021.29,9.91,317.0,8.28,574.359130859,0
1361,64.31,0.08,38.34,0.38,clear-day,0.0,0.0,,1011.56,10.0,257.0,6.36,574.359130859,0
1362,79.82,0.23,64.93,0.61,clear-day,0.0,0.0,,1007.27,10.0,257.0,8.6,560.0,0
1363,37.13,0.02,29.76,0.57,clear-day,0.0,0.0,,1015.67,10.0,273.0,14.09,587.0,0
1364,50.9,0.04,44.93,0.8,clear-night,0.0,0.0,,1015.77,10.0,164.0,6.19,554.999145508,0
1365,14.36,,18.55,0.94,clear-night,0.0,0.0,,1017.19,6.35,312.0,3.8,582.0,0
1366,5.05,0.07,13.76,0.76,clear-night,0.0,0.0,,1020.52,10.0,255.0,18.11,582.0,0
1367,70.54,0.06,53.79,0.55,clear-day,0.0,0.0,,1014.51,9.84,20.0,8.98,583.0,0
1368,15.03,0.1,9.76,0.47,clear-day,0.0,0.0,,1025.52,10.0,344.0,16.56,534.0,0
1369,-10.89,0.0,-3.9,0.8,clear-night,0.0,0.0,,1020.38,10.0,315.0,5.86,526.0,0
1370,29.53,0.0,32.87,0.78,wind,0.0,0.0,,1010.62,9.78,179.0,18.68,269.0,0
1371,4.68,,10.04,0.88,clear-night,0.0,0.0,,1010.9,9.95,299.0,5.08,269.0,0
1372,38.52,0.12,35.15,0.78,clear-night,0.0,0.0,,1014.73,10.0,268.0,4.49,583.0,0
1373,35.23,0.0,30.94,0.7,clear-night,0.0,0.0,,1011.36,10.0,271.0,6.57,583.0,0
1374,58.26,0.1,31.72,0.36,wind,0.0,0.0,,1013.58,10.0,358.0,19.41,579.0,0
1375,11.97,0.12,17.85,0.85,clear-day,0.0,0.0,,1021.54,10.0,325.0,8.17,583.0,0
1376,35.82,0.0,36.95,0.87,clear-night,0.0,0.0,,1022.41,10.0,258.0,7.01,571.0,0
1377,34.16,,30.51,0.86,clear-day,0.0,0.0,,1020.75,8.09,354.0,0.98,556.198913574,0
1378,69.64,0.17,45.98,0.43,clear-day,0.0,0.0,,1014.45,9.85,254.0,1.08,495.0,0
1379,25.08,0.06,23.56,0.73,clear-day,0.0,0.0,,1000.47,10.0,296.0,6.03,510.0,0
1380,63.09,0.09,52.1,0.67,clear-night,0.0,0.0,,1008.36,10.0,83.0,7.0,582.0,0
1381,34.45,0.32,28.51,0.65,partly-cloudy-day,0.0,0.0,,1016.33,9.59,43.0,6.95,586.814208984,0
1382,1.65,0.05,-8.61,0.61,clear-day,0.0,0.0,,1041.3,10.0,339.0,2.85,869.67779541,0
1383,33.72,0.1,28.98,0.66,clear-day,0.0,0.0,,1015.63,9.91,220.0,8.42,1604.02636719,0
1384,75.89,0.0,36.8,0.24,clear-day,0.0,0.0,,1007.61,9.88,230.0,3.02,586.0,0
1385,14.73,0.0,20.75,0.89,clear-night,0.0,0.0,,1020.44,10.0,203.0,7.49,586.0,0
1386,82.33,0.22,54.22,0.37,clear-day,0.0025,0.01,rain,1014.26,9.88,349.0,5.67,76.5793762207,0
1387,45.05,0.05,19.17,0.29,clear-day,0.0,0.0,,1023.23,10.0,72.0,12.93,19.8545780182,0
1388,17.86,,25.08,0.86,clear-day,0.0,0.0,,1013.1,10.0,334.0,14.11,548.739379883,0
1389,22.73,0.08,23.74,0.76,clear-day,0.0,0.0,,1019.67,10.0,229.0,8.09,568.0,0
1390,70.04,0.19,54.84,0.59,clear-day,0.0,0.0,,1017.88,10.0,309.0,13.15,450.0,0
1391,87.54,0.17,42.77,0.19,clear-day,0.0,0.0,,1008.86,9.49,174.0,2.97,450.0,0
1392,57.99,0.12,50.34,0.76,clear-night,0.0022,0.04,rain,1007.99,9.74,334.0,2.21,147.598571777,0
1393,36.25,0.25,34.46,0.82,partly-cloudy-night,0.0,0.0,,1018.27,9.7,169.0,4.59,2.0,0
1394,40.21,0.02,38.07,0.92,clear-night,0.0,0.0,,1018.55,9.78,20.0,1.58,447.0,0
1395,60.08,0.16,47.19,0.62,wind,0.0,0.0,,1007.55,10.0,263.0,19.51,457.0,0
1396,19.01,1.0,22.38,0.9,cloudy,0.0,0.0,,1023.55,10.0,182.0,4.71,1003.02807617,0
1397,21.72,0.21,25.68,0.86,clear-night,0.0,0.0,,1010.52,10.0,128.0,7.6,703.194213867,0
1398,61.36,0.1,55.83,0.82,clear-night,0.0,0.0,,1012.01,10.0,115.0,7.81,586.0,0
1399,60.7,0.02,57.66,0.9,clear-day,0.0,0.0,,1015.35,9.74,123.0,5.14,543.063110352,0
1400,69.02,0.07,43.69,0.4,clear-day,0.0,0.0,,1023.25,10.0,148.0,17.08,240.0,0
1401,70.7,0.12,63.62,0.78,clear-night,0.0,0.0,,1011.78,10.0,115.0,13.28,238.0,0
1402,21.48,0.31,26.66,0.86,partly-cloudy-night,0.0,0.0,,1013.43,10.0,334.0,10.46,1633.26257324,0
1403,67.79,0.56,52.64,0.58,partly-cloudy-day,0.0062,0.27,rain,1012.91,9.85,164.0,3.14,452.0,0
1404,62.68,0.22,52.82,0.7,clear-day,0.0,0.0,,1021.39,9.84,352.0,1.38,476.0,0
1405,27.37,0.0,26.51,0.97,clear-night,0.0,0.0,,1014.46,5.02,159.0,1.58,1283.20202637,0
1406,56.11,0.0,31.71,0.39,clear-day,0.0,0.0,,1010.23,8.34,161.0,4.81,374.2371521,0
1407,-12.95,,-6.51,0.65,clear-day,0.0,0.0,,1023.66,10.0,86.0,10.4,1737.18273926,0
1408,57.49,0.1,31.02,0.36,clear-day,0.0,0.0,,1020.72,10.0,311.0,20.17,1325.77490234,0
1409,61.1,0.16,58.22,0.9,clear-day,0.0059,0.26,rain,1008.57,9.96,97.0,10.08,471.134918213,0
1410,34.02,0.04,31.45,0.9,clear-night,0.0,0.0,,1014.82,10.0,249.0,2.9,482.133148193,0
1411,60.97,0.13,49.51,0.66,clear-day,0.0012,0.02,rain,1012.98,10.0,29.0,7.51,1767.0065918,0
1412,60.83,0.04,40.63,0.47,clear-night,0.0,0.0,,1006.17,9.87,292.0,13.67,463.0,0
1413,12.83,0.24,19.18,0.95,clear-day,0.0,0.0,,1016.87,4.8,269.0,5.51,468.002105713,0
1414,58.59,0.15,34.12,0.4,clear-day,0.0,0.0,,996.51,10.0,189.0,18.25,458.0,0
1415,40.87,1.0,38.58,0.82,cloudy,0.0023,0.06,rain,1001.95,9.51,159.0,4.9,474.0,0
1416,42.64,0.31,38.78,0.86,partly-cloudy-night,0.0013,0.01,rain,1009.07,8.75,166.0,2.05,89.0,0
1417,46.78,0.26,40.04,0.77,partly-cloudy-day,0.0,0.0,,1016.87,9.83,9.0,2.57,89.0,0
1418,26.08,1.0,27.21,0.85,cloudy,0.0016,0.03,snow,1018.29,7.48,170.0,5.1,1333.99169922,0
1419,15.99,0.0,23.7,0.9,clear-day,0.0,0.0,,1015.63,9.88,343.0,11.3,1366.37792969,0
1420,44.04,0.22,30.87,0.6,clear-day,0.0,0.0,,1029.28,9.65,162.0,1.17,574.0,0
1421,49.57,0.52,37.49,0.63,partly-cloudy-night,0.0,0.0,,1016.32,9.43,224.0,2.82,1009.61761475,0
1422,64.32,0.03,27.26,0.25,clear-day,0.0,0.0,,1012.3,9.63,129.0,3.79,286.405700684,0
1423,2.91,0.08,14.0,0.93,clear-night,0.0,0.0,,1013.12,8.86,234.0,10.8,561.0,0
1424,30.69,0.0,27.26,0.87,clear-day,0.0,0.0,,1029.49,9.36,271.0,1.71,572.0,0
1425,13.02,0.22,17.74,0.81,snow,0.0053,0.23,snow,1019.43,6.33,168.0,8.58,471.0,0
1426,33.78,0.03,26.26,0.62,clear-night,0.0,0.0,,1028.31,10.0,24.0,5.94,471.0,0
1427,85.02,0.14,56.2,0.36,clear-day,0.0,0.0,,1011.32,9.93,194.0,6.41,415.266113281,0
1428,57.59,0.22,41.49,0.55,clear-day,0.0,0.0,,1026.47,9.78,352.0,3.53,80.6075286865,0
1429,42.19,,40.21,0.93,clear-night,0.0,0.0,,1022.17,8.0,,,305.499542236,0
1430,73.84,0.04,42.74,0.33,clear-day,0.0,0.0,,1020.11,10.0,272.0,9.65,305.499542236,0
1431,10.8,1.0,22.88,0.95,cloudy,0.0,0.0,,1011.79,5.67,340.0,16.53,1176.44067383,0
1432,40.86,0.23,28.57,0.61,clear-night,0.0,0.0,,1020.6,9.8,324.0,2.09,52.6583099365,0
1433,54.59,0.28,38.89,0.55,partly-cloudy-day,0.0042,0.16,rain,1008.74,9.87,183.0,5.45,219.847763062,0
1434,17.5,,23.95,0.87,clear-night,0.0,0.0,,1022.01,9.59,175.0,10.7,219.847763062,0
1435,-17.8,0.0,-11.57,0.75,clear-day,0.0,0.0,,1031.51,10.0,150.0,5.31,577.0,0
1436,59.52,0.31,52.82,0.78,rain,0.0467,0.63,rain,1018.22,10.0,343.0,3.19,559.0,0
1437,32.84,1.0,27.76,0.71,cloudy,0.0,0.0,,1009.7,9.53,150.0,4.09,497.0,0
1438,-26.22,0.08,-14.16,0.75,clear-night,0.0,0.0,,1030.76,10.0,282.0,9.9,502.0,0
1439,41.92,0.07,39.48,0.74,clear-night,0.0,0.0,,1002.68,10.0,128.0,12.57,556.0,0
1440,21.92,0.33,30.81,0.98,fog,0.0019,0.04,snow,1011.8,1.97,23.0,11.97,1275.06884766,0
1441,67.92,0.57,52.72,0.58,partly-cloudy-day,0.0042,0.16,rain,1005.09,9.79,202.0,2.15,1275.06884766,0
1442,51.12,0.18,17.3,0.26,clear-day,0.0,0.0,,1027.32,9.79,335.0,4.88,1392.76428223,0
1443,56.56,,44.32,0.63,clear-day,0.0,0.0,,1014.19,9.63,213.0,0.83,1392.76428223,0
1444,45.67,0.0,42.37,0.84,clear-day,0.0,0.0,,1017.02,9.75,57.0,3.68,1189.46166992,0
1445,51.92,0.19,32.39,0.47,clear-night,0.0,0.0,,1008.79,9.71,345.0,10.38,1340.4564209,0
1446,33.33,,32.87,0.98,snow,0.0104,0.51,snow,1011.86,6.92,5.0,0.82,686.73651123,0
1447,62.33,0.15,44.11,0.51,clear-day,0.0,0.0,,1021.89,9.85,10.0,1.87,686.73651123,0
1448,41.23,0.18,26.38,0.55,clear-day,0.0,0.0,,1027.66,9.87,356.0,1.8,1285.55969238,0
1449,71.82,0.17,35.15,0.26,clear-day,0.0,0.0,,1020.48,9.79,349.0,3.63,1826.28833008,0
1450,55.68,0.15,51.84,0.87,clear-night,0.0,0.0,,1018.53,9.69,315.0,1.45,456.0,0
1451,77.63,0.16,49.63,0.37,clear-day,0.0,0.0,,1014.31,9.85,247.0,1.84,465.0,0
1452,55.13,0.21,39.2,0.55,clear-day,0.0,0.0,,1011.42,9.84,348.0,2.56,1370.16088867,0
1453,60.95,0.06,58.47,0.92,clear-night,0.0,0.0,,1007.14,10.0,249.0,7.34,1370.16088867,0
1454,60.91,0.21,43.05,0.52,clear-day,0.0,0.0,,1016.6,10.0,323.0,9.4,481.0,0
1455,55.19,0.0,34.43,0.45,clear-night,0.0,0.0,,1007.09,9.69,333.0,3.77,494.0,0
1456,64.89,0.2,46.73,0.52,clear-day,0.0,0.0,,1012.19,9.76,355.0,2.66,472.0,0
1457,72.59,0.3,57.22,0.59,partly-cloudy-day,0.0,0.0,,1014.56,9.77,333.0,4.85,450.0,0
1458,35.29,1.0,33.64,0.84,cloudy,0.0067,0.31,rain,1012.64,9.41,153.0,3.79,1023.03094482,0
1459,71.87,0.17,45.04,0.38,clear-day,0.0,0.0,,1014.9,9.85,36.0,0.54,1460.84887695,0
1460,42.44,0.19,30.76,0.63,clear-day,0.0,0.0,,1028.07,9.81,22.0,2.41,1145.07946777,0
1461,55.13,0.07,30.64,0.39,clear-day,0.0,0.0,,1011.67,10.0,222.0,12.64,971.673583984,0
1462,73.46,0.06,52.5,0.48,clear-day,0.0,0.0,,1011.65,10.0,348.0,8.36,579.0,0
1463,44.13,0.31,43.69,0.92,rain,0.0403,0.7,rain,1018.41,9.04,160.0,4.08,587.0,0
1464,75.65,0.3,45.9,0.35,partly-cloudy-day,0.0,0.0,,1009.8,9.79,317.0,5.22,1331.41333008,0
1465,61.3,0.28,48.05,0.62,wind,0.0,0.0,,1008.25,9.82,248.0,24.93,1325.93139648,0
1466,51.17,0.05,44.78,0.79,clear-night,0.0,0.0,,1016.92,9.97,140.0,5.27,1466.53186035,0
1467,18.07,,13.82,0.83,clear-night,0.0,0.0,,1022.43,8.58,2.0,2.21,1466.53186035,0
1468,22.06,0.0,20.16,0.68,clear-night,0.0,0.0,,1016.25,9.68,335.0,7.36,1535.79174805,0
1469,69.18,0.11,60.7,0.74,clear-day,0.0,0.0,,1019.42,8.88,56.0,3.31,1201.75134277,0
1470,59.89,0.16,34.4,0.38,wind,0.0,0.0,,996.8,10.0,306.0,29.22,83.0,0
1471,66.68,0.0,46.88,0.49,clear-night,0.0,0.0,,1003.56,10.0,178.0,9.65,83.0,0
1472,25.3,1.0,23.75,0.64,cloudy,0.0046,0.18,rain,1012.4,9.62,45.0,13.5,1016.72143555,0
1473,15.54,0.13,21.62,0.96,clear-day,0.0,0.0,,1016.21,7.58,209.0,5.45,1741.48193359,0
1474,16.98,0.27,14.39,0.53,partly-cloudy-night,0.0,0.0,,1014.87,10.0,147.0,17.91,451.0,0
1475,-11.35,1.0,8.49,0.9,snow,0.0253,0.64,snow,1013.75,0.46,325.0,31.27,470.0,0
1476,55.15,0.23,50.55,0.84,clear-day,0.0,0.0,,1021.33,9.95,159.0,9.64,497.0,0
1477,50.34,0.13,49.46,0.97,clear-night,0.0,0.0,,1011.19,9.5,258.0,2.24,497.0,0
1478,8.93,0.34,14.56,0.8,partly-cloudy-day,0.0,0.0,,1027.59,10.0,330.0,9.18,236.0,0
1479,62.01,0.03,56.68,0.83,clear-night,0.0,0.0,,1004.35,9.91,178.0,7.93,245.0,0
1480,-8.88,0.0,1.11,0.9,clear-night,0.0,0.0,,1030.36,10.0,215.0,6.93,894.044067383,0
1481,4.97,0.06,12.4,0.9,clear-day,0.0,0.0,,1020.9,9.95,212.0,6.93,1328.55395508,0
1482,29.85,,29.21,0.87,clear-day,0.0,0.0,,1021.65,9.93,154.0,3.07,1362.24804688,0
1483,56.8,0.55,55.07,0.94,rain,0.0443,0.71,rain,1012.66,9.8,334.0,6.17,1362.24804688,0
1484,26.11,0.03,22.54,0.71,clear-night,0.0,0.0,,1025.19,10.0,334.0,4.38,254.473083496,0
1485,58.23,0.0,51.63,0.79,clear-night,0.0,0.0,,1014.08,10.0,195.0,7.95,236.0,0
1486,33.19,0.2,25.06,0.56,clear-night,0.0,0.0,,1016.14,10.0,234.0,9.33,678.626159668,0
1487,37.52,0.0,24.16,0.43,wind,0.0,0.0,,1015.95,10.0,90.0,21.52,594.0,0
1488,56.46,0.06,43.45,0.62,clear-night,0.0,0.0,,1015.63,10.0,128.0,14.94,-1.75372588634,0
1489,35.15,0.13,37.34,0.89,clear-night,0.0,0.0,,1009.53,10.0,235.0,7.69,-1.75372588634,0
1490,26.47,0.14,32.83,0.85,clear-night,0.0,0.0,,996.34,10.0,280.0,20.23,-2.18562030792,0
1491,67.66,0.09,41.85,0.39,clear-day,0.0,0.0,,1014.63,9.96,287.0,9.54,103.964248657,0
1492,-14.77,0.16,-9.06,0.79,clear-night,0.0,0.0,,1028.62,7.94,285.0,4.56,563.017089844,0
1493,80.58,0.29,55.48,0.42,partly-cloudy-day,0.0,0.0,,1012.65,10.0,151.0,12.96,577.0,0
1494,63.0,0.17,62.22,0.97,clear-night,0.0,0.0,,1009.43,8.1,7.0,5.24,246.964767456,0
1495,54.68,0.06,40.4,0.58,clear-night,0.0,0.0,,1027.02,9.8,137.0,10.97,246.964767456,0
1496,55.38,0.31,50.09,0.82,rain,0.0186,0.59,rain,1014.8,8.79,221.0,2.42,79.8573913574,0
1497,79.4,0.2,38.78,0.22,clear-day,0.0,0.0,,1019.45,9.71,3.0,5.67,105.0,0
1498,10.95,,22.53,0.93,clear-day,0.0,0.0,,1017.96,9.14,309.0,17.19,1726.8001709,0
1499,-24.27,,-2.73,0.84,wind,0.002,0.05,snow,1027.59,2.61,307.0,28.74,1155.86376953,0
1500,31.2,,34.58,0.95,rain,0.0661,0.75,rain,1009.79,6.47,107.0,5.72,1155.86376953,0
1501,56.65,0.1,51.41,0.83,clear-night,0.0,0.0,,1019.02,10.0,189.0,0.61,2174.85180664,0
1502,39.71,0.04,29.58,0.51,clear-day,0.0,0.0,,1012.99,10.0,266.0,18.1,236.0,0
1503,59.21,0.0,56.64,0.91,rain,0.0106,0.51,rain,1010.43,9.98,242.0,4.62,241.606735229,0
1504,54.24,0.03,44.78,0.7,clear-night,0.0,0.0,,1013.01,10.0,198.0,4.54,472.0,0
1505,64.09,0.0,27.05,0.24,clear-day,0.0,0.0,,1012.19,9.61,167.0,6.0,465.0,0
1506,51.58,1.0,45.54,0.8,cloudy,0.0,0.0,,1012.99,10.0,96.0,2.26,1876.89050293,0
1507,40.18,,42.67,0.92,rain,0.0463,0.7,rain,1010.0,8.78,140.0,8.75,1479.69934082,0
1508,-44.9,0.04,-28.33,0.7,clear-day,0.0,0.0,,1027.15,9.78,299.0,12.03,471.260101318,0
1509,67.43,0.12,57.97,0.72,clear-day,0.0,0.0,,1008.45,10.0,310.0,5.89,471.76159668,0
1510,58.86,0.19,47.54,0.66,clear-day,0.0,0.0,,1021.7,9.81,192.0,2.33,74.9842300415,0
1511,41.35,0.87,40.97,0.89,rain,0.0347,0.68,rain,993.7,9.65,112.0,4.84,447.240020752,0
1512,2.1,,11.42,0.91,clear-night,0.0,0.0,,1016.38,9.66,239.0,8.5,450.0,0
1513,63.74,0.0,47.85,0.56,clear-night,0.0,0.0,,1003.74,10.0,191.0,10.93,1913.8338623,0
1514,58.59,0.15,53.28,0.83,clear-night,0.0,0.0,,1011.34,10.0,158.0,7.77,1913.8338623,0
1515,59.57,0.0,57.77,0.94,clear-night,0.0,0.0,,1013.21,6.64,235.0,3.59,1725.11938477,0
1516,68.63,0.14,53.34,0.58,clear-night,0.0,0.0,,1017.03,9.7,243.0,2.99,1999.67077637,0
1517,16.75,0.0,17.83,0.69,clear-night,0.0,0.0,,1027.46,10.0,142.0,10.18,398.0,0
1518,-22.17,0.02,-11.48,0.81,clear-night,0.0,0.0,,1038.42,10.0,303.0,7.29,479.0,0
1519,70.29,0.13,53.96,0.56,clear-day,0.0,0.0,,1023.68,9.77,216.0,4.19,498.199249268,0
1520,50.7,,46.67,0.86,clear-day,0.0,0.0,,1020.02,8.45,213.0,2.47,520.0,0
1521,38.75,0.0,36.76,0.75,clear-night,0.0,0.0,,1029.55,9.75,269.0,10.47,1645.95202637,0
1522,61.09,0.17,41.37,0.48,clear-day,0.0,0.0,,999.54,9.78,250.0,9.36,1909.89416504,0
1523,24.48,0.0,33.31,0.96,rain,0.0214,0.61,rain,1022.94,5.29,2.0,14.8,564.587890625,0
1524,54.47,0.0,51.41,0.89,clear-night,0.0,0.0,,1017.4,10.0,263.0,4.82,564.587890625,0
1525,53.81,0.14,44.14,0.7,clear-day,0.0047,0.19,rain,1017.21,9.72,7.0,6.19,1520.77685547,0
1526,46.13,0.03,43.47,0.79,clear-night,0.0,0.0,,1007.77,10.0,218.0,8.57,1021.38812256,0
1527,68.94,0.03,45.33,0.43,clear-day,0.0,0.0,,1024.94,10.0,154.0,15.64,510.0,0
1528,-43.96,0.0,-28.27,0.74,clear-night,0.0,0.0,,1026.43,9.45,292.0,9.93,471.863739014,0
1529,56.92,0.34,52.74,0.86,partly-cloudy-night,0.0,0.0,,1016.64,10.0,330.0,5.98,426.165863037,0
1530,60.18,0.18,46.73,0.61,clear-day,0.0,0.0,,1018.41,9.61,152.0,3.52,1035.36071777,0
1531,49.95,1.0,45.2,0.84,cloudy,0.0,0.0,,1031.08,10.0,158.0,2.14,1595.78552246,0
1532,64.64,0.23,37.85,0.37,clear-day,0.0,0.0,,1011.17,9.96,309.0,1.36,1595.78552246,0
1533,41.39,0.15,33.77,0.7,clear-day,0.0,0.0,,1014.49,9.94,45.0,3.01,549.791381836,0
1534,34.64,0.2,37.07,0.92,clear-night,0.0,0.0,,1004.54,10.0,317.0,6.04,1629.17614746,0
1535,68.54,0.19,46.88,0.46,clear-day,0.0,0.0,,1020.69,9.81,290.0,5.92,2215.68041992,0
1536,25.72,0.53,29.17,0.91,partly-cloudy-day,0.0029,0.09,snow,1011.47,9.27,82.0,5.8,418.84085083,0
1537,38.03,0.04,33.48,0.83,clear-night,0.0,0.0,,1017.92,10.0,280.0,2.88,779.239868164,0
1538,55.55,0.21,12.84,0.18,clear-day,0.0,0.0,,1022.32,10.0,81.0,15.53,525.114135742,0
1539,39.17,0.05,38.9,0.79,clear-night,0.0,0.0,,1003.08,10.0,140.0,12.05,1289.39025879,0
1540,61.1,0.01,48.1,0.62,clear-day,0.0,0.0,,1022.56,10.0,281.0,12.74,464.758483887,0
1541,40.77,0.41,36.58,0.71,partly-cloudy-night,0.0,0.0,,1008.3,9.88,68.0,9.2,447.0,0
1542,19.8,0.0,21.88,0.84,clear-night,0.0,0.0,,1019.96,9.32,43.0,5.32,801.0,0
1543,43.27,0.82,41.92,0.81,partly-cloudy-day,0.0039,0.14,rain,1014.23,9.84,159.0,8.64,752.551818848,0
1544,53.11,1.0,50.48,0.91,cloudy,0.0037,0.13,rain,1014.59,8.67,142.0,4.14,568.72479248,0
1545,61.5,0.17,52.79,0.73,clear-day,0.0,0.0,,1021.94,9.79,317.0,2.03,573.0,0
1546,65.0,0.05,56.67,0.74,clear-day,0.0,0.0,,1016.01,9.78,206.0,4.35,242.759902954,0
1547,72.67,0.22,55.03,0.54,clear-day,0.0,0.0,,1020.93,9.84,238.0,4.05,239.091934204,0
1548,57.46,0.0,38.62,0.49,clear-day,0.0,0.0,,1014.94,9.84,296.0,1.44,1139.3269043,0
1549,37.02,0.32,32.65,0.71,partly-cloudy-night,0.0,0.0,,1026.49,10.0,326.0,6.47,1398.59472656,0
1550,58.05,0.05,35.65,0.43,clear-day,0.0,0.0,,1020.68,10.0,52.0,10.18,469.0,0
1551,31.88,0.08,30.54,0.82,clear-day,0.0016,0.03,rain,1015.7,9.35,338.0,4.34,451.096710205,0
1552,76.18,0.29,60.66,0.59,partly-cloudy-day,0.0,0.0,,1017.39,9.96,29.0,6.57,234.0,0
1553,69.64,0.21,64.72,0.84,clear-night,0.0,0.0,,1011.06,9.96,111.0,12.75,241.697265625,0
1554,58.85,0.31,42.15,0.54,partly-cloudy-day,0.0008,0.01,rain,1013.73,9.78,324.0,2.93,14.0,0
1555,13.55,0.81,10.82,0.89,partly-cloudy-night,0.0,0.0,,1033.59,10.0,240.0,3.0,1308.06506348,1
1556,-7.01,0.34,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.5,464.694213867,1
1557,-7.01,0.34,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.5,464.694213867,1
1558,-7.03,0.34,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.48,461.301208496,1
1559,-7.03,0.34,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.48,461.301208496,1
1560,-0.59,0.85,7.34,0.82,partly-cloudy-night,0.0,0.0,,1018.78,5.34,148.0,9.12,339.536621094,1
1561,-0.59,0.85,7.34,0.82,partly-cloudy-night,0.0,0.0,,1018.78,5.34,148.0,9.12,339.536621094,1
1562,15.32,0.9,14.32,0.6,partly-cloudy-night,0.0,0.0,,1027.28,9.44,310.0,12.6,1157.79309082,1
1563,0.47,0.56,3.84,0.8,partly-cloudy-night,,,snow,1017.44,7.81,272.0,4.38,531.586364746,1
1564,0.47,0.56,3.84,0.8,partly-cloudy-night,,,snow,1017.44,7.81,272.0,4.38,531.586364746,1
1565,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.54,155.0,9.96,481.298400879,1
1566,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.54,155.0,9.96,481.298400879,1
1567,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,479.369018555,1
1568,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,479.369018555,1
1569,13.68,0.81,10.93,0.89,partly-cloudy-night,0.0,0.0,,1033.56,10.0,240.0,3.0,1010.00317383,1
1570,-0.6,0.85,7.33,0.82,partly-cloudy-night,0.0,0.0,,1018.77,5.32,148.0,9.13,328.593719482,1
1571,-0.6,0.85,7.33,0.82,partly-cloudy-night,0.0,0.0,,1018.77,5.32,148.0,9.13,328.593719482,1
1572,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,272.910217285,1
1573,-2.27,1.0,6.46,0.81,cloudy,,,snow,1017.8,3.52,155.0,9.96,272.910217285,1
1574,-0.67,0.86,7.28,0.82,partly-cloudy-night,0.0,0.0,,1018.77,5.31,148.0,9.16,332.558166504,1
1575,-0.67,0.86,7.28,0.82,partly-cloudy-night,0.0,0.0,,1018.77,5.31,148.0,9.16,332.558166504,1
1576,-4.9,0.5,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.49,10.0,317.0,7.8,645.508911133,1
1577,-4.9,0.5,1.92,0.78,partly-cloudy-night,0.0,0.0,,1018.49,10.0,317.0,7.8,645.508911133,1
1578,-7.02,0.34,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.49,466.033447266,1
1579,-7.02,0.34,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.49,466.033447266,1
1580,0.73,0.86,6.08,0.81,partly-cloudy-night,,,snow,1017.54,5.22,171.0,6.23,484.984161377,1
1581,0.73,0.86,6.08,0.81,partly-cloudy-night,,,snow,1017.54,5.22,171.0,6.23,484.984161377,1
1582,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,273.42074585,1
1583,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.62,155.0,9.96,273.42074585,1
1584,13.68,0.81,10.93,0.89,partly-cloudy-night,0.0,0.0,,1033.56,10.0,240.0,3.0,1057.78881836,1
1585,-6.49,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.7,10.0,305.0,9.22,585.247314453,1
1586,-6.49,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.7,10.0,305.0,9.22,585.247314453,1
1587,-2.27,1.0,6.49,0.82,cloudy,,,snow,1017.8,3.43,155.0,9.96,333.985290527,1
1588,-2.27,1.0,6.49,0.82,cloudy,,,snow,1017.8,3.43,155.0,9.96,333.985290527,1
1589,13.55,0.81,10.82,0.89,partly-cloudy-night,0.0,0.0,,1033.59,10.0,240.0,3.0,1167.02331543,1
1590,-7.02,0.34,1.93,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.49,475.154296875,1
1591,-7.02,0.34,1.93,0.8,partly-cloudy-night,0.0,0.0,,1017.51,10.0,303.0,9.49,475.154296875,1
1592,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,493.763916016,1
